2020-05-28 20:00:40 [INFO]: epoch now is 1...
2020-05-28 20:00:49 [INFO]: batch81 of epoch1, loss is 0.00431...
2020-05-28 20:00:49 [INFO]: batch82 of epoch1, loss is 0.00579...
2020-05-28 20:00:49 [INFO]: batch83 of epoch1, loss is 0.00608...
2020-05-28 20:00:49 [INFO]: batch84 of epoch1, loss is 0.00420...
2020-05-28 20:00:49 [INFO]: batch85 of epoch1, loss is 0.00516...
2020-05-28 20:00:49 [INFO]: batch86 of epoch1, loss is 0.00557...
2020-05-28 20:00:49 [INFO]: batch87 of epoch1, loss is 0.00583...
2020-05-28 20:00:49 [INFO]: batch88 of epoch1, loss is 0.00483...
2020-05-28 20:00:50 [INFO]: batch89 of epoch1, loss is 0.00373...
2020-05-28 20:00:50 [INFO]: batch90 of epoch1, loss is 0.00535...
2020-05-28 20:00:50 [INFO]: batch91 of epoch1, loss is 0.00381...
2020-05-28 20:00:50 [INFO]: batch92 of epoch1, loss is 0.00475...
2020-05-28 20:00:50 [INFO]: batch93 of epoch1, loss is 0.00491...
2020-05-28 20:00:50 [INFO]: batch94 of epoch1, loss is 0.00466...
2020-05-28 20:00:50 [INFO]: batch95 of epoch1, loss is 0.00460...
2020-05-28 20:00:50 [INFO]: batch96 of epoch1, loss is 0.00644...
2020-05-28 20:00:50 [INFO]: batch97 of epoch1, loss is 0.00370...
2020-05-28 20:00:51 [INFO]: batch98 of epoch1, loss is 0.00394...
2020-05-28 20:00:51 [INFO]: batch99 of epoch1, loss is 0.00421...
2020-05-28 20:00:51 [INFO]: batch100 of epoch1, loss is 0.00429...
2020-05-28 20:00:51 [INFO]: batch101 of epoch1, loss is 0.00616...
2020-05-28 20:00:51 [INFO]: batch102 of epoch1, loss is 0.00385...
2020-05-28 20:00:51 [INFO]: batch103 of epoch1, loss is 0.00483...
2020-05-28 20:00:51 [INFO]: batch104 of epoch1, loss is 0.00401...
2020-05-28 20:00:51 [INFO]: batch105 of epoch1, loss is 0.00311...
2020-05-28 20:00:51 [INFO]: batch106 of epoch1, loss is 0.00334...
2020-05-28 20:00:52 [INFO]: batch107 of epoch1, loss is 0.00404...
2020-05-28 20:00:52 [INFO]: batch108 of epoch1, loss is 0.00516...
2020-05-28 20:00:52 [INFO]: batch109 of epoch1, loss is 0.00364...
2020-05-28 20:00:52 [INFO]: batch110 of epoch1, loss is 0.00385...
2020-05-28 20:00:52 [INFO]: batch111 of epoch1, loss is 0.00319...
2020-05-28 20:00:52 [INFO]: batch112 of epoch1, loss is 0.00315...
2020-05-28 20:00:52 [INFO]: batch113 of epoch1, loss is 0.00431...
2020-05-28 20:00:52 [INFO]: batch114 of epoch1, loss is 0.00401...
2020-05-28 20:00:52 [INFO]: batch115 of epoch1, loss is 0.00444...
2020-05-28 20:00:52 [INFO]: batch116 of epoch1, loss is 0.00204...
2020-05-28 20:00:53 [INFO]: batch117 of epoch1, loss is 0.00418...
2020-05-28 20:00:53 [INFO]: batch118 of epoch1, loss is 0.00324...
2020-05-28 20:00:53 [INFO]: batch119 of epoch1, loss is 0.00216...
2020-05-28 20:00:53 [INFO]: batch120 of epoch1, loss is 0.00241...
2020-05-28 20:00:53 [INFO]: batch121 of epoch1, loss is 0.00300...
2020-05-28 20:00:53 [INFO]: batch122 of epoch1, loss is 0.00238...
2020-05-28 20:00:53 [INFO]: batch123 of epoch1, loss is 0.00249...
2020-05-28 20:00:53 [INFO]: batch124 of epoch1, loss is 0.00243...
2020-05-28 20:00:53 [INFO]: batch125 of epoch1, loss is 0.00218...
2020-05-28 20:00:54 [INFO]: batch126 of epoch1, loss is 0.00395...
2020-05-28 20:00:54 [INFO]: batch127 of epoch1, loss is 0.00152...
2020-05-28 20:00:54 [INFO]: batch128 of epoch1, loss is 0.00268...
2020-05-28 20:00:54 [INFO]: batch129 of epoch1, loss is 0.00328...
2020-05-28 20:00:54 [INFO]: batch130 of epoch1, loss is 0.00142...
2020-05-28 20:00:54 [INFO]: batch131 of epoch1, loss is 0.00214...
2020-05-28 20:00:54 [INFO]: batch132 of epoch1, loss is 0.00128...
2020-05-28 20:00:54 [INFO]: batch133 of epoch1, loss is 0.00184...
2020-05-28 20:00:54 [INFO]: batch134 of epoch1, loss is 0.00120...
2020-05-28 20:00:55 [INFO]: batch135 of epoch1, loss is 0.00167...
2020-05-28 20:00:55 [INFO]: batch136 of epoch1, loss is 0.00219...
2020-05-28 20:00:55 [INFO]: batch137 of epoch1, loss is 0.00185...
2020-05-28 20:00:55 [INFO]: batch138 of epoch1, loss is 0.00110...
2020-05-28 20:00:55 [INFO]: batch139 of epoch1, loss is 0.00189...
2020-05-28 20:00:55 [INFO]: batch140 of epoch1, loss is 0.00203...
2020-05-28 20:00:55 [INFO]: batch141 of epoch1, loss is 0.00144...
2020-05-28 20:00:55 [INFO]: batch142 of epoch1, loss is 0.00155...
2020-05-28 20:00:55 [INFO]: batch143 of epoch1, loss is 0.00208...
2020-05-28 20:00:56 [INFO]: batch144 of epoch1, loss is 0.00143...
2020-05-28 20:00:56 [INFO]: batch145 of epoch1, loss is 0.00191...
2020-05-28 20:00:56 [INFO]: batch146 of epoch1, loss is 0.00162...
2020-05-28 20:00:56 [INFO]: batch147 of epoch1, loss is 0.00160...
2020-05-28 20:00:56 [INFO]: batch148 of epoch1, loss is 0.00252...
2020-05-28 20:00:56 [INFO]: batch149 of epoch1, loss is 0.00125...
2020-05-28 20:00:56 [INFO]: batch150 of epoch1, loss is 0.00173...
2020-05-28 20:00:56 [INFO]: batch151 of epoch1, loss is 0.00110...
2020-05-28 20:00:56 [INFO]: batch152 of epoch1, loss is 0.00094...
2020-05-28 20:00:56 [INFO]: batch153 of epoch1, loss is 0.00099...
2020-05-28 20:00:57 [INFO]: batch154 of epoch1, loss is 0.00102...
2020-05-28 20:00:57 [INFO]: batch155 of epoch1, loss is 0.00105...
2020-05-28 20:00:57 [INFO]: batch156 of epoch1, loss is 0.00087...
2020-05-28 20:00:57 [INFO]: batch157 of epoch1, loss is 0.00071...
2020-05-28 20:00:57 [INFO]: batch158 of epoch1, loss is 0.00090...
2020-05-28 20:00:57 [INFO]: batch159 of epoch1, loss is 0.00065...
2020-05-28 20:00:57 [INFO]: batch160 of epoch1, loss is 0.00094...
2020-05-28 20:00:57 [INFO]: batch161 of epoch1, loss is 0.00093...
2020-05-28 20:00:57 [INFO]: batch162 of epoch1, loss is 0.00056...
2020-05-28 20:00:58 [INFO]: batch163 of epoch1, loss is 0.00053...
2020-05-28 20:00:58 [INFO]: batch164 of epoch1, loss is 0.00088...
2020-05-28 20:00:58 [INFO]: batch165 of epoch1, loss is 0.00051...
2020-05-28 20:00:58 [INFO]: batch166 of epoch1, loss is 0.00063...
2020-05-28 20:00:58 [INFO]: batch167 of epoch1, loss is 0.00149...
2020-05-28 20:00:58 [INFO]: batch168 of epoch1, loss is 0.00088...
2020-05-28 20:00:58 [INFO]: batch169 of epoch1, loss is 0.00048...
2020-05-28 20:00:58 [INFO]: batch170 of epoch1, loss is 0.00066...
2020-05-28 20:00:58 [INFO]: batch171 of epoch1, loss is 0.00220...
2020-05-28 20:00:59 [INFO]: batch172 of epoch1, loss is 0.00062...
2020-05-28 20:00:59 [INFO]: batch173 of epoch1, loss is 0.00075...
2020-05-28 20:00:59 [INFO]: batch174 of epoch1, loss is 0.00090...
2020-05-28 20:00:59 [INFO]: batch175 of epoch1, loss is 0.00160...
2020-05-28 20:00:59 [INFO]: batch176 of epoch1, loss is 0.00130...
2020-05-28 20:00:59 [INFO]: batch177 of epoch1, loss is 0.00048...
2020-05-28 20:00:59 [INFO]: batch178 of epoch1, loss is 0.00073...
2020-05-28 20:00:59 [INFO]: batch179 of epoch1, loss is 0.00261...
2020-05-28 20:00:59 [INFO]: batch180 of epoch1, loss is 0.00099...
2020-05-28 20:01:00 [INFO]: batch181 of epoch1, loss is 0.00077...
2020-05-28 20:01:00 [INFO]: batch182 of epoch1, loss is 0.00070...
2020-05-28 20:01:00 [INFO]: batch183 of epoch1, loss is 0.00083...
2020-05-28 20:01:00 [INFO]: batch184 of epoch1, loss is 0.00074...
2020-05-28 20:01:00 [INFO]: batch185 of epoch1, loss is 0.00105...
2020-05-28 20:01:00 [INFO]: batch186 of epoch1, loss is 0.00059...
2020-05-28 20:01:00 [INFO]: batch187 of epoch1, loss is 0.00055...
2020-05-28 20:01:00 [INFO]: batch188 of epoch1, loss is 0.00043...
2020-05-28 20:01:00 [INFO]: batch189 of epoch1, loss is 0.00052...
2020-05-28 20:01:00 [INFO]: batch190 of epoch1, loss is 0.00052...
2020-05-28 20:01:01 [INFO]: batch191 of epoch1, loss is 0.00053...
2020-05-28 20:01:01 [INFO]: batch192 of epoch1, loss is 0.00039...
2020-05-28 20:01:01 [INFO]: batch193 of epoch1, loss is 0.00069...
2020-05-28 20:01:01 [INFO]: batch194 of epoch1, loss is 0.00052...
2020-05-28 20:01:01 [INFO]: batch195 of epoch1, loss is 0.00057...
2020-05-28 20:01:01 [INFO]: batch196 of epoch1, loss is 0.00085...
2020-05-28 20:01:01 [INFO]: batch197 of epoch1, loss is 0.00055...
2020-05-28 20:01:01 [INFO]: batch198 of epoch1, loss is 0.00077...
2020-05-28 20:01:01 [INFO]: batch199 of epoch1, loss is 0.00048...
2020-05-28 20:01:02 [INFO]: batch200 of epoch1, loss is 0.00047...
2020-05-28 20:01:02 [INFO]: batch201 of epoch1, loss is 0.00040...
2020-05-28 20:01:02 [INFO]: batch202 of epoch1, loss is 0.00041...
2020-05-28 20:01:02 [INFO]: batch203 of epoch1, loss is 0.00050...
2020-05-28 20:01:02 [INFO]: batch204 of epoch1, loss is 0.00045...
2020-05-28 20:01:02 [INFO]: batch205 of epoch1, loss is 0.00046...
2020-05-28 20:01:02 [INFO]: batch206 of epoch1, loss is 0.00046...
2020-05-28 20:01:02 [INFO]: batch207 of epoch1, loss is 0.00033...
2020-05-28 20:01:02 [INFO]: batch208 of epoch1, loss is 0.00028...
2020-05-28 20:01:03 [INFO]: batch209 of epoch1, loss is 0.00027...
2020-05-28 20:01:03 [INFO]: batch210 of epoch1, loss is 0.00024...
2020-05-28 20:01:03 [INFO]: batch211 of epoch1, loss is 0.00035...
2020-05-28 20:01:03 [INFO]: batch212 of epoch1, loss is 0.00069...
2020-05-28 20:01:03 [INFO]: batch213 of epoch1, loss is 0.00050...
2020-05-28 20:01:03 [INFO]: batch214 of epoch1, loss is 0.00021...
2020-05-28 20:01:03 [INFO]: batch215 of epoch1, loss is 0.00040...
2020-05-28 20:01:03 [INFO]: batch216 of epoch1, loss is 0.00076...
2020-05-28 20:01:03 [INFO]: batch217 of epoch1, loss is 0.00030...
2020-05-28 20:01:03 [INFO]: batch218 of epoch1, loss is 0.00023...
2020-05-28 20:01:04 [INFO]: batch219 of epoch1, loss is 0.00038...
2020-05-28 20:01:04 [INFO]: batch220 of epoch1, loss is 0.00020...
2020-05-28 20:01:04 [INFO]: batch221 of epoch1, loss is 0.00041...
2020-05-28 20:01:04 [INFO]: batch222 of epoch1, loss is 0.00048...
2020-05-28 20:01:04 [INFO]: batch223 of epoch1, loss is 0.00020...
2020-05-28 20:01:04 [INFO]: batch224 of epoch1, loss is 0.00033...
2020-05-28 20:01:04 [INFO]: batch225 of epoch1, loss is 0.00029...
2020-05-28 20:01:04 [INFO]: batch226 of epoch1, loss is 0.00023...
2020-05-28 20:01:04 [INFO]: batch227 of epoch1, loss is 0.00026...
2020-05-28 20:01:05 [INFO]: batch228 of epoch1, loss is 0.00031...
2020-05-28 20:01:05 [INFO]: batch229 of epoch1, loss is 0.00028...
2020-05-28 20:01:05 [INFO]: batch230 of epoch1, loss is 0.00017...
2020-05-28 20:01:05 [INFO]: batch231 of epoch1, loss is 0.00033...
2020-05-28 20:01:05 [INFO]: batch232 of epoch1, loss is 0.00018...
2020-05-28 20:01:05 [INFO]: batch233 of epoch1, loss is 0.00031...
2020-05-28 20:01:05 [INFO]: batch234 of epoch1, loss is 0.00018...
2020-05-28 20:01:05 [INFO]: batch235 of epoch1, loss is 0.00018...
2020-05-28 20:01:05 [INFO]: batch236 of epoch1, loss is 0.00040...
2020-05-28 20:01:06 [INFO]: batch237 of epoch1, loss is 0.00022...
2020-05-28 20:01:06 [INFO]: batch238 of epoch1, loss is 0.00025...
2020-05-28 20:01:06 [INFO]: batch239 of epoch1, loss is 0.00016...
2020-05-28 20:01:06 [INFO]: batch240 of epoch1, loss is 0.00030...
2020-05-28 20:01:06 [INFO]: batch241 of epoch1, loss is 0.00021...
2020-05-28 20:01:06 [INFO]: batch242 of epoch1, loss is 0.00021...
2020-05-28 20:01:06 [INFO]: batch243 of epoch1, loss is 0.00019...
2020-05-28 20:01:06 [INFO]: batch244 of epoch1, loss is 0.00021...
2020-05-28 20:01:06 [INFO]: batch245 of epoch1, loss is 0.00015...
2020-05-28 20:01:07 [INFO]: batch246 of epoch1, loss is 0.00027...
2020-05-28 20:01:07 [INFO]: batch247 of epoch1, loss is 0.00018...
2020-05-28 20:01:07 [INFO]: batch248 of epoch1, loss is 0.00016...
2020-05-28 20:01:07 [INFO]: batch249 of epoch1, loss is 0.00013...
2020-05-28 20:01:07 [INFO]: batch250 of epoch1, loss is 0.00029...
2020-05-28 20:01:07 [INFO]: batch251 of epoch1, loss is 0.00022...
2020-05-28 20:01:07 [INFO]: batch252 of epoch1, loss is 0.00020...
2020-05-28 20:01:07 [INFO]: batch253 of epoch1, loss is 0.00023...
2020-05-28 20:01:07 [INFO]: batch254 of epoch1, loss is 0.00022...
2020-05-28 20:01:08 [INFO]: batch255 of epoch1, loss is 0.00012...
2020-05-28 20:01:08 [INFO]: batch256 of epoch1, loss is 0.00013...
2020-05-28 20:01:08 [INFO]: batch257 of epoch1, loss is 0.00015...
2020-05-28 20:01:08 [INFO]: batch258 of epoch1, loss is 0.00026...
2020-05-28 20:01:08 [INFO]: batch259 of epoch1, loss is 0.00016...
2020-05-28 20:01:08 [INFO]: batch260 of epoch1, loss is 0.00012...
2020-05-28 20:01:08 [INFO]: batch261 of epoch1, loss is 0.00014...
2020-05-28 20:01:08 [INFO]: batch262 of epoch1, loss is 0.00014...
2020-05-28 20:01:08 [INFO]: batch263 of epoch1, loss is 0.00012...
2020-05-28 20:01:08 [INFO]: batch264 of epoch1, loss is 0.00017...
2020-05-28 20:01:09 [INFO]: batch265 of epoch1, loss is 0.00010...
2020-05-28 20:01:09 [INFO]: batch266 of epoch1, loss is 0.00040...
2020-05-28 20:01:09 [INFO]: batch267 of epoch1, loss is 0.00022...
2020-05-28 20:01:09 [INFO]: batch268 of epoch1, loss is 0.00009...
